Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Chylomicron-mediated lipid transport Homo sapiens R-HSA-174800	7/17	8.244475488473035E-4	0.004094237638803968	0	0	6.252335984095428	44.39656880954774	LIPC;APOA2;APOC3;APOA1;SDC1;APOE;APOB
Mitochondrial Fatty Acid Beta-Oxidation Homo sapiens R-HSA-77289	7/17	8.244475488473035E-4	0.004094237638803968	0	0	6.252335984095428	44.39656880954774	HADHB;HADHA;MCEE;ECHS1;MMAA;PCCA;DECR1
Vpr-mediated nuclear import of PICs Homo sapiens R-HSA-180910	10/32	8.617851729528383E-4	0.0042317510731564745	0	0	4.063306031947147	28.67273745238963	NUP93;SEH1L;NUP35;NUP43;BANF1;NUP88;NUP54;NUP98;RAE1;KPNA1
Gluconeogenesis Homo sapiens R-HSA-70263	10/32	8.617851729528383E-4	0.0042317510731564745	0	0	4.063306031947147	28.67273745238963	GPI;TPI1;PC;PGAM1;PGK1;ALDOC;ENO2;ALDOA;GAPDH;PCK2
Glycolysis Homo sapiens R-HSA-70171	10/32	8.617851729528383E-4	0.0042317510731564745	0	0	4.063306031947147	28.67273745238963	GPI;PFKFB3;TPI1;PKM;PGAM1;PGK1;ALDOC;ENO2;ALDOA;GAPDH
Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	9/27	9.252953401950462E-4	0.004490945298098364	0	0	4.468407960199005	31.21360617269832	ARHGEF11;ERBB2;MYH14;MYH9;MYH11;RAC1;MYH10;MET;MYL12B
Processing and activation of SUMO Homo sapiens R-HSA-3215018	5/9	9.274237473700393E-4	0.004490945298098364	0	0	11.157522343594836	77.91409405374266	UBE2I;SUMO3;SUMO2;UBA2;SAE1
Pentose phosphate pathway (hexose monophosphate shunt) Homo sapiens R-HSA-71336	5/9	9.274237473700393E-4	0.004490945298098364	0	0	11.157522343594836	77.91409405374266	TALDO1;PGM2;PGD;TKT;DERA
Intrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140837	8/22	9.282196968713945E-4	0.004490945298098364	0	0	5.105349151097535	35.646783833532545	F10;SERPIND1;SERPINC1;SERPING1;F2;A2M;KNG1;SERPINA5
Transport of the SLBP independent Mature mRNA Homo sapiens R-HSA-159227	10/33	0.001125819402530653	0.00540722019609613	0	0	3.8864241348713398	26.385882324599034	NUP93;NXF1;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1;EIF4E
Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054	10/33	0.001125819402530653	0.00540722019609613	0	0	3.8864241348713398	26.385882324599034	NUP93;SEH1L;RCC1;NUP35;NUP43;NUP88;NUP54;NUP98;RANGAP1;RAE1
Signaling by Interleukins Homo sapiens R-HSA-449147	59/392	0.0011861624727201748	0.005676326596726363	0	0	1.595317766746338	10.747706837740989	KLB;YWHAB;ARAF;PEBP1;PSMD9;IKBKG;SPTAN1;JAK1;FGB;DUSP5;FGA;FGG;IL18;PPP2R5A;FRS2;PPP2R5C;OSMR;YWHAZ;APBB1IP;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSME1;PSME2;RAPGEF2;UBE2V1;IL6ST;PSMD10;SPTBN5;CAMK2D;PELI2;CUL1;PHB;PSMA7;PSMB7;NRAS;PSMB5;PSMB2;ERBB3;PSMB3;PSMB1;ERBB2;STX3;CAMK2G;SPTBN1;IL32;YES1;FN1;NFKB2;PPP5C;PSMC4;GRB2;KRAS;CALM1;FGFR4;MAP3K11;FGFR2
The role of Nef in HIV-1 replication and disease pathogenesis Homo sapiens R-HSA-164952	9/28	0.0012426424456670542	0.005925063255426968	0	0	4.23299293008641	28.32090338007874	ARF1;AP1B1;ATP6V1H;AP2A1;RAC1;AP2B1;HLA-A;AP2A2;AP2M1
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	11/39	0.0012491473480546343	0.0059345772925628116	0	0	3.5124324132043254	23.481643625331966	CCT3;NOP56;CCT6A;TCP1;FBXO4;CCT8;CCT7;TP53;CCT5;CCT4;WRAP53
L1CAM interactions Homo sapiens R-HSA-373760	20/96	0.0012841433079094345	0.006078894220175596	0	0	2.3570996024327955	15.692775916903566	NRP1;SPTBN5;RDX;CLTA;AP2A1;AP2B1;AP2A2;ANK1;VAV2;DLG1;ALCAM;DPYSL2;RPS6KA1;NUMB;NRCAM;RAC1;EZR;SPTAN1;AP2M1;SPTBN1
Regulation of TP53 Activity through Acetylation Homo sapiens R-HSA-6804758	8/23	0.0012983587520946542	0.00612415812815973	0	0	4.764727333001823	31.669495466376983	MEAF6;RBBP4;KAT6A;AKT2;CHD3;RBBP7;MTA2;TP53
Scavenging by Class F Receptors Homo sapiens R-HSA-3000484	4/6	0.001313642180049049	0.006152146295176329	0	0	17.84516129032258	118.40178340975869	HSP90AA1;HSPH1;HYOU1;APOB
Beta-oxidation of very long chain fatty acids Homo sapiens R-HSA-390247	4/6	0.001313642180049049	0.006152146295176329	0	0	17.84516129032258	118.40178340975869	ACOT8;HSD17B4;ACAA1;ABCD1
HSF1-dependent transactivation Homo sapiens R-HSA-3371571	10/34	0.0014523385955440922	0.006729850675126849	0	0	3.7242823958851834	24.336621993085345	DNAJB1;CAMK2D;HSP90AA1;HSP90AB1;HSPH1;MRPL18;HSPA6;FKBP4;CAMK2G;TNFRSF21
Transport of the SLBP Dependant Mature mRNA Homo sapiens R-HSA-159230	10/34	0.0014523385955440922	0.006729850675126849	0	0	3.7242823958851834	24.336621993085345	NUP93;NXF1;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1;EIF4E
Lipoprotein metabolism Homo sapiens R-HSA-174824	10/34	0.0014523385955440922	0.006729850675126849	0	0	3.7242823958851834	24.336621993085345	LIPC;BMP1;APOA2;APOC3;APOA1;SDC1;APOE;A2M;APOB;PLTP
Signaling by FGFR3 fusions in cancer Homo sapiens R-HSA-8853334	5/10	0.0017008109973563018	0.007853569377266292	0	0	8.925521350546177	56.914926473338504	NRAS;GAB1;KRAS;FRS2;GRB2
Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	8/24	0.0017768727491579816	0.008176099782838824	0	0	4.4666832421680756	28.28705983327954	ARHGEF11;ERBB2;MYH14;MYH9;MYH11;RAC1;MYH10;MYL12B
Hedgehog 'on' state Homo sapiens R-HSA-5632684	18/85	0.0018093278071219774	0.008296429944851993	0	0	2.405155631139654	15.188076490812296	PSMD10;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;SUFU;PSMB1;NUMB;PSME1;PSME2
Interactions of Rev with host cellular proteins Homo sapiens R-HSA-177243	10/35	0.0018517228325517217	0.008461344609854395	0	0	3.5751119960179194	22.49331339284994	NUP93;SEH1L;RCC1;NUP35;NUP43;NUP88;NUP54;NUP98;RANGAP1;RAE1
Downstream TCR signaling Homo sapiens R-HSA-202424	20/99	0.0019001342463411688	0.00865251442278539	0	0	2.2672095541441606	14.205951316874385	PSMD10;UBE2D2;CUL1;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;UBE2V1;IKBKG
Transport of Ribonucleoproteins into the Host Nucleus Homo sapiens R-HSA-168271	9/30	0.0021384724134606813	0.00970424033142847	0	0	3.8294243070362475	23.54201215452122	NUP93;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1;KPNA1
G2/M Transition Homo sapiens R-HSA-69275	30/173	0.0022611911074356473	0.010225867688609318	0	0	1.8814669493402525	11.461639959028767	PSMD10;YWHAE;CEP57;HSP90AB1;CUL1;PSMA7;PSMD9;PSMB7;PSMB5;RBBP4;PSMB2;PSMB3;PSMB1;RAB8A;HSP90AA1;CDC25C;CKAP5;HAUS1;PSMA5;TPX2;PSMA6;PSMA3;CENPF;PSMA4;PSMA1;PSMC4;PSME1;TUBGCP5;PSME2;TP53
Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722	13/54	0.002301333823791965	0.010349492428269514	0	0	2.8356394231938333	17.224429272947862	ARF1;TFRC;SORT1;AP1B1;CLTA;PIK3C2A;PUM1;AP4B1;IGF2R;CPD;BLOC1S3;FTL;PICALM
RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	10/36	0.0023352561801551837	0.010349492428269514	0	0	3.437416242294291	20.82948323656621	ACTR3;ACTR2;ARPC2;ARPC3;ARPC1B;ARPC1A;ARPC4;GRB2;RAC1;ARPC5
WNT5A-dependent internalization of FZD4 Homo sapiens R-HSA-5099900	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	CLTA;AP2A1;PRKCA;AP2B1;AP2A2;AP2M1
Glycogen synthesis Homo sapiens R-HSA-3322077	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	GYS1;UGP2;GBE1;PGM2;GYG1;PGM1
Signaling by EGFRvIII in Cancer Homo sapiens R-HSA-5637812	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	HSP90AA1;NRAS;CDC37;GAB1;KRAS;GRB2
Constitutive Signaling by EGFRvIII Homo sapiens R-HSA-5637810	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	HSP90AA1;NRAS;CDC37;GAB1;KRAS;GRB2
GRB2:SOS provides linkage to MAPK signaling for Integrins Homo sapiens R-HSA-354194	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	FGB;APBB1IP;FGA;FGG;FN1;GRB2
p130Cas linkage to MAPK signaling for integrins Homo sapiens R-HSA-372708	6/15	0.0023514424286113864	0.010349492428269514	0	0	5.951978804437821	36.025698883044875	FGB;APBB1IP;FGA;FGG;FN1;BCAR1
Semaphorin interactions Homo sapiens R-HSA-373755	15/67	0.0023840219399564487	0.010424883227380048	0	0	2.580751957623215	15.58507416996014	ARHGEF11;NRP1;HSP90AA1;HSP90AB1;PLXND1;MYL12B;DPYSL2;ERBB2;MYH9;MYH14;PLXNA1;MYH11;RAC1;MET;MYH10
RAF activation Homo sapiens R-HSA-5673000	8/25	0.002384414780730543	0.010424883227380048	0	0	4.203703162020651	25.3853292113553	NRAS;YWHAB;ARAF;PPP2R5A;KRAS;PHB;PPP2R5C;MAP3K11
Syndecan interactions Homo sapiens R-HSA-3000170	7/20	0.00250526218524995	0.010916970317181902	0	0	4.808686343477596	28.80096270327491	SDC4;ACTN1;SDC2;CASK;SDC1;PRKCA;ITGA6
Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202	16/74	0.002536740567828587	0.01101765870383637	0	0	2.468435278117307	14.753529752152286	SEH1L;CASC3;SRRM1;NUP93;NXF1;DDX39B;SARNP;NUP35;NUP54;NUP43;NUP88;NUP98;SRSF6;RAE1;EIF4E;SRSF11
Mitotic G2-G2/M phases Homo sapiens R-HSA-453274	30/175	0.002704738798293311	0.011708671903138148	0	0	1.8553076402974984	10.969970127532198	PSMD10;YWHAE;CEP57;HSP90AB1;CUL1;PSMA7;PSMD9;PSMB7;PSMB5;RBBP4;PSMB2;PSMB3;PSMB1;RAB8A;HSP90AA1;CDC25C;CKAP5;HAUS1;PSMA5;TPX2;PSMA6;PSMA3;CENPF;PSMA4;PSMA1;PSMC4;PSME1;TUBGCP5;PSME2;TP53
Trafficking of AMPA receptors Homo sapiens R-HSA-399719	9/31	0.0027470750209982533	0.011814218064162423	0	0	3.655156037991859	21.555254034566374	CAMK2D;DLG1;TSPAN7;AP2A1;PRKCA;AP2B1;AP2A2;CAMK2G;AP2M1
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721	9/31	0.0027470750209982533	0.011814218064162423	0	0	3.655156037991859	21.555254034566374	CAMK2D;DLG1;TSPAN7;AP2A1;PRKCA;AP2B1;AP2A2;CAMK2G;AP2M1
Transport of Mature mRNA derived from an Intron-Containing Transcript Homo sapiens R-HSA-159236	15/68	0.0027787645466544816	0.011911577014323447	0	0	2.531917297480511	14.902229341528427	SEH1L;CASC3;SRRM1;NUP93;NXF1;DDX39B;SARNP;NUP35;NUP54;NUP43;NUP88;NUP98;SRSF6;RAE1;SRSF11
RHO GTPases activate IQGAPs Homo sapiens R-HSA-5626467	5/11	0.0028599278104629823	0.012180145626437813	0	0	7.437520688513737	43.561252957545186	CDH1;CTNNA1;CTNNB1;RAC1;CALM1
CLEC7A (Dectin-1) induces NFAT activation Homo sapiens R-HSA-5607763	5/11	0.0028599278104629823	0.012180145626437813	0	0	7.437520688513737	43.561252957545186	AHCYL1;ITPR1;ITPR2;ITPR3;CALM1
Transport of Mature mRNA Derived from an Intronless Transcript Homo sapiens R-HSA-159231	10/37	0.0029150899500988655	0.012375027013968087	0	0	3.309920174031672	19.322832720186764	NUP93;NXF1;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1;EIF4E
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	11/43	0.002941613648719655	0.012447471259533974	0	0	3.0726936005976095	17.910107204491183	PRELID1;TP53I3;CASP6;CASP2;PMAIP1;TNFRSF10B;BAX;BID;NDRG1;TP53;TNFRSF10D
Attenuation phase Homo sapiens R-HSA-3371568	8/26	0.0031432730821835957	0.013215806313589814	0	0	3.969943090778496	22.87675989838958	DNAJB1;HSP90AA1;HSP90AB1;HSPH1;MRPL18;HSPA6;FKBP4;TNFRSF21
Regulation of Complement cascade Homo sapiens R-HSA-977606	8/26	0.0031432730821835957	0.013215806313589814	0	0	3.969943090778496	22.87675989838958	C3;C4A;C5;CFH;PROS1;CD46;CFB;C2
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	6/16	0.0034436760048582775	0.014432731281507941	0	0	5.356482861400894	30.377770086487285	MYH14;MYH9;MYH11;RAC1;MYH10;MYL12B
Nuclear import of Rev protein Homo sapiens R-HSA-180746	9/32	0.003484799180129213	0.014558716574762046	0	0	3.4960415314730695	19.78530467322339	NUP93;SEH1L;RCC1;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	14/63	0.003528078997532246	0.014692885951748214	0	0	2.5553259707873175	14.429930227572397	TSTA3;SLC35A1;ST6GAL1;GFPT2;ALG5;DOLK;GMPPB;DPM3;FPGT;NEU1;SLC17A5;GNPNAT1;ST3GAL6;NANS
Transport of Mature mRNAs Derived from Intronless Transcripts Homo sapiens R-HSA-159234	10/38	0.0036041912390664585	0.014915458083683835	0	0	3.191530967787812	17.95446133066696	NUP93;NXF1;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1;EIF4E
MAP2K and MAPK activation Homo sapiens R-HSA-5674135	10/38	0.0036041912390664585	0.014915458083683835	0	0	3.191530967787812	17.95446133066696	FGB;APBB1IP;FGA;NRAS;YWHAB;FGG;ARAF;FN1;PEBP1;KRAS
Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	35/217	0.0036182798618925424	0.014926822251569234	0	0	1.7252442617866004	9.698903215849336	AGPAT5;ECHS1;NRF1;HMGCR;AGPAT1;LCLAT1;ACAT1;MCEE;ME1;THEM4;DECR2;DECR1;ESRRA;ELOVL1;ACOT8;DGAT1;HMGCS1;MMAA;ELOVL2;APOA2;APOA1;ACSL4;GRHL1;ACSF3;AGT;HADHB;FABP1;HADHA;MED22;ACLY;PCCA;LPCAT4;SCD;GPD2;TNFRSF21
HIV Life Cycle Homo sapiens R-HSA-162587	25/141	0.0037205274167610497	0.015300669001429816	0	0	1.9309004600006918	10.801244469202762	GTF2A1;GTF2A2;SEH1L;RNMT;GTF2B;VPS4A;FURIN;RCC1;BANF1;NUP88;NUP43;RAE1;POLR2K;KPNA1;VPS37C;RANGAP1;NUP93;CHMP2B;CHMP2A;CHMP4B;NUP35;NUP54;NUP98;TAF5;CHMP7
Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702	13/57	0.0038227440652260514	0.015623388788315169	0	0	2.641858515363002	14.706663038311854	RPS5;RPS6;RPS3A;RPS4X;RPS15A;EIF5;RPS19;RPS18;EIF4H;RPS11;RPS10;EIF4E;RPS23
Translation initiation complex formation Homo sapiens R-HSA-72649	13/57	0.0038227440652260514	0.015623388788315169	0	0	2.641858515363002	14.706663038311854	RPS5;RPS6;RPS3A;RPS4X;RPS15A;RPS19;RPS18;EIF4H;PABPC1;RPS11;RPS10;EIF4E;RPS23
EGFR downregulation Homo sapiens R-HSA-182971	8/27	0.004077161084274296	0.016560320947237573	0	0	3.760789342824989	20.693195582754687	CLTA;AP2A1;GRB2;PTPRK;AP2B1;AP2A2;AP2M1;EPN1
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	8/27	0.004077161084274296	0.016560320947237573	0	0	3.760789342824989	20.693195582754687	CCT3;CCT6A;TCP1;PFDN2;CCT8;CCT7;CCT5;CCT4
Signaling by ERBB2 Homo sapiens R-HSA-1227986	11/45	0.004302778872308097	0.017422944602946015	0	0	2.89162467775955	15.755000330568565	NRAS;HSP90AA1;YES1;ERBB3;AKT2;CDC37;ERBB2;GAB1;MEMO1;KRAS;GRB2
Smooth Muscle Contraction Homo sapiens R-HSA-445355	9/33	0.00436941887083213	0.017638512987776328	0	0	3.350186567164179	18.201983264510794	ANXA1;TPM4;CALD1;TPM3;TPM1;MYL6B;MYH11;CALM1;MYL12B
Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599	23/128	0.00443387632187121	0.017843979325940406	0	0	1.9617711613703597	10.629819884499346	GTF2A1;GTF2A2;SEH1L;RNMT;GTF2B;VPS4A;VPS37C;FURIN;RANGAP1;NUP93;CHMP2B;CHMP2A;RCC1;CHMP4B;NUP35;NUP88;NUP54;NUP43;NUP98;TAF5;CHMP7;RAE1;POLR2K
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662	13/58	0.004481051181021588	0.01793699108293603	0	0	2.5830065359477126	13.9686349019613	RPS5;RPS6;RPS3A;RPS4X;RPS15A;RPS19;RPS18;EIF4H;PABPC1;RPS11;RPS10;EIF4E;RPS23
Defective EXT2 causes exostoses 2 Homo sapiens R-HSA-3656237	5/12	0.004497877703167849	0.01793699108293603	0	0	6.37466307277628	34.449632990323515	SDC4;SDC2;GPC3;SDC1;GPC6
Defective EXT1 causes exostoses 1, TRPS2 and CHDS Homo sapiens R-HSA-3656253	5/12	0.004497877703167849	0.01793699108293603	0	0	6.37466307277628	34.449632990323515	SDC4;SDC2;GPC3;SDC1;GPC6
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	7/22	0.004603504526811273	0.018247626377360347	0	0	4.167064280980782	22.42271208730351	MAP1LC3B;TOMM40;MTERF3;VDAC1;TOMM20;TOMM5;TOMM22
Mitophagy Homo sapiens R-HSA-5205647	7/22	0.004603504526811273	0.018247626377360347	0	0	4.167064280980782	22.42271208730351	MAP1LC3B;TOMM40;MTERF3;VDAC1;TOMM20;TOMM5;TOMM22
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	40/260	0.004618772623955323	0.01825316748686248	0	0	1.6317699480913226	8.775048947602206	PSMD10;TRIM71;UBA6;UBE2D2;CUL1;UBE2L6;UBE2J2;UBE2Z;PSMA7;UBE2J1;PSMD9;PSMB7;NPEPPS;HERC2;PSMB5;PSMB2;PSMB3;PSMB1;FBXO4;ARIH2;UBE2H;FBXO2;FBXO17;UBE2E1;UBE4A;UBE2G1;PJA2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMC4;PSME1;UBA3;PSME2;TPP2;UBE2V1;UBE2K;UBE2M
Signaling by Hedgehog Homo sapiens R-HSA-5358351	24/136	0.004696784981621553	0.018505895316808275	0	0	1.9193340494092375	10.289313858289631	PSMD10;VCP;SEL1L;CUL1;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;ADAM17;PSMA3;PSMA4;PSMB5;PRKAR1B;PSMA1;PSMB2;PSMB3;PSMC4;SUFU;PSMB1;PSME1;GNAS;NUMB;PSME2
Mitotic Prophase Homo sapiens R-HSA-68875	20/107	0.004862955260353733	0.018970453955848524	0	0	2.0578105144526284	10.96012299351686	RAB1A;SET;SEH1L;H2AFX;PRKCA;SMC4;LEMD2;ARPP19;SMC2;PHF8;NUP93;HIST1H4A;NUP35;BANF1;HIST3H2BB;NUP88;NUP54;NUP43;NUP98;RAE1
Mitotic Prometaphase Homo sapiens R-HSA-68877	20/107	0.004862955260353733	0.018970453955848524	0	0	2.0578105144526284	10.96012299351686	SEH1L;MIS12;PPP2R5A;PPP2R5C;RANGAP1;SMC4;CKAP5;NSL1;AURKB;SMC2;CENPF;NUP43;CENPN;NUP98;CENPO;CENPP;CENPQ;MAD1L1;MAD2L1;SPC25
Trafficking of GluR2-containing AMPA receptors Homo sapiens R-HSA-416993	6/17	0.004872350636076597	0.018970453955848524	0	0	4.869258908007045	25.924804959768437	TSPAN7;AP2A1;PRKCA;AP2B1;AP2A2;AP2M1
N-glycan trimming in the ER and Calnexin/Calreticulin cycle Homo sapiens R-HSA-532668	6/17	0.004872350636076597	0.018970453955848524	0	0	4.869258908007045	25.924804959768437	PDIA3;PRKCSH;EDEM1;SEL1L;CANX;MOGS
PI3K Cascade Homo sapiens R-HSA-109704	16/79	0.0050282279618020466	0.019519610612777266	0	0	2.271893746681565	12.024423977029631	KLB;YWHAB;CAB39L;RPS6;GAB1;TSC1;FRS2;EEF2K;RRAGC;AKT2;RRAGD;THEM4;GRB2;FGFR4;EIF4E;FGFR2
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA Homo sapiens R-HSA-428359	4/8	0.00519013485793434	0.020029963264051587	0	0	8.921588089330024	46.93643566472578	IGF2BP1;IGF2;IGF2BP3;CD44
Linoleic acid (LA) metabolism Homo sapiens R-HSA-2046105	4/8	0.00519013485793434	0.020029963264051587	0	0	8.921588089330024	46.93643566472578	ELOVL1;FADS2;ELOVL2;ABCD1
Metabolism of nucleotides Homo sapiens R-HSA-15869	17/87	0.005707564556229174	0.021962441391805827	0	0	2.172734408448694	11.224265277924465	RRM2;GDA;GMPR2;CAD;ADK;NME2;AK2;NME4;NUDT5;AK6;NME1;DHODH;IMPDH1;PPAT;IMPDH2;NUDT15;UMPS
ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	23/131	0.005930280532086847	0.02275291306188423	0	0	1.906957433385289	9.778274661848352	ANKRD28;RAB1A;SPTBN5;ARF1;TMED10;SERPINA1;LMAN2L;CTSZ;TRAPPC9;ANK1;F5;LMAN1;SEC23IP;TFG;TRAPPC6B;PPP6R3;TMED2;STX5;PREB;SEC22B;SPTAN1;SPTBN1;CTSC
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	45/305	0.006123031903480127	0.02342415693308095	0	0	1.553746785129764	7.917424224006726	PSMD10;TRIM71;UBA6;UBE2D2;CUL1;UBE2L6;UBE2J2;UBE2Z;PSMA7;UBE2J1;PSMD9;PSMB7;NPEPPS;HERC2;PSMB5;PSMB2;CTSL;PSMB3;PSMB1;FBXO4;ARIH2;PDIA3;UBE2H;FBXO2;FBXO17;UBE2E1;UBE4A;UBE2G1;CYBA;HLA-A;PJA2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMC4;CANX;PSME1;UBA3;PSME2;TPP2;UBE2V1;UBE2K;UBE2M
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114	6/18	0.006692424375571715	0.025364181133548342	0	0	4.463238946845504	22.346451399313732	PCNA;PRMT1;BAX;SFN;CDC25C;TP53
WNT5A-dependent internalization of FZD2, FZD5 and ROR2 Homo sapiens R-HSA-5140745	5/13	0.006707245466926157	0.025364181133548342	0	0	5.5775198609731875	27.91307141371634	CLTA;AP2A1;AP2B1;AP2A2;AP2M1
Retrograde neurotrophin signalling Homo sapiens R-HSA-177504	5/13	0.006707245466926157	0.025364181133548342	0	0	5.5775198609731875	27.91307141371634	CLTA;AP2A1;AP2B1;AP2A2;AP2M1
Synthesis of PE Homo sapiens R-HSA-1483213	5/13	0.006707245466926157	0.025364181133548342	0	0	5.5775198609731875	27.91307141371634	PHOSPHO1;PCYT2;CHKA;ETNK1;PISD
TCR signaling Homo sapiens R-HSA-202403	21/118	0.0071084509265715605	0.026804359367817117	0	0	1.9378347419584534	9.585443220950825	PSMD10;UBE2D2;CUL1;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;UBE2V1;IKBKG;PAG1
Amyloid fiber formation Homo sapiens R-HSA-977225	14/68	0.007223522105172011	0.027121399740172098	0	0	2.3180751824143346	11.429067130760263	APP;FGA;GSN;H2AFX;APOA1;UBE2L6;FURIN;CST3;HIST1H4A;TTR;HIST3H2BB;TGFBI;ITM2B;LTF
EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	11/48	0.007233747195137087	0.027121399740172098	0	0	2.6567244535372025	13.094989764641182	EFNA1;YES1;CLTA;ADAM10;AP2A1;RAC1;AP2B1;AP2A2;EPHB4;AP2M1;VAV2
FCERI mediated NF-kB activation Homo sapiens R-HSA-2871837	20/111	0.00739059830248071	0.027630759562683564	0	0	1.9669175246964141	9.652739383672118	PSMD10;UBE2D2;CUL1;PSMA7;PSMA5;PSMD9;PSMA6;PSMB7;PSMA3;PSMA4;PSMB5;PSMA1;PSMB2;PSMB3;PSMC4;PSMB1;PSME1;PSME2;UBE2V1;IKBKG
Non-integrin membrane-ECM interactions Homo sapiens R-HSA-3000171	10/42	0.007737125861542006	0.028844355903085782	0	0	2.7919673967147833	13.573777680794974	TTR;SDC4;SDC2;LAMA4;ACTN1;DAG1;CASK;SDC1;PRKCA;ITGA6
mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	23/134	0.007820734254736117	0.02907369005432975	0	0	1.8551066096156277	8.999079188523163	SF3A3;HNRNPA3;FUS;CSTF3;HNRNPR;CASC3;LSM4;SRRM1;HNRNPL;LSM8;PTBP1;HNRNPK;LSM6;HNRNPH1;PAPOLA;HNRNPD;HNRNPH2;TXNL4A;SRSF6;HNRNPA1;CTNNBL1;POLR2K;SRSF11
NEP/NS2 Interacts with the Cellular Export Machinery Homo sapiens R-HSA-168333	8/30	0.008182150924139616	0.030161654387024468	0	0	3.2474119614845622	15.60641309870576	NUP93;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1
Regulation of Glucokinase by Glucokinase Regulatory Protein Homo sapiens R-HSA-170822	8/30	0.008182150924139616	0.030161654387024468	0	0	3.2474119614845622	15.60641309870576	NUP93;SEH1L;NUP35;NUP43;NUP88;NUP54;NUP98;RAE1
Activation of the pre-replicative complex Homo sapiens R-HSA-68962	8/30	0.008182150924139616	0.030161654387024468	0	0	3.2474119614845622	15.60641309870576	CDT1;ORC6;MCM8;POLE2;MCM5;CDC6;MCM6;MCM2
EGFR Transactivation by Gastrin Homo sapiens R-HSA-2179392	4/9	0.008600315575934157	0.03149377309824994	0	0	7.136873449131514	33.94265882449661	NRAS;KRAS;PRKCA;GRB2
SHC-related events triggered by IGF1R Homo sapiens R-HSA-2428933	4/9	0.008600315575934157	0.03149377309824994	0	0	7.136873449131514	33.94265882449661	NRAS;IGF2;KRAS;GRB2
Beta oxidation of hexanoyl-CoA to butanoyl-CoA Homo sapiens R-HSA-77350	3/5	0.008782837938493713	0.03149377309824994	0	0	13.377232142857142	63.34060153077362	HADHB;HADHA;ECHS1
